7.99134e-05	0.000306285	-8.74328e-05	-0.000204307	0.00021913	0.000303033	-0.000110814	-0.000234048	0.000145179	0.000385338	0.000126133	-0.000231642	-0.000207642	0.000141929	0.000405551	0.000328803	1.6922e-05	-0.000251577	-0.000290904	-0.000107956	0.000165329	0.000389978	0.000492146	0.000469989	0.000365388	0.000228776	9.92656e-05	-2.35799e-07	-6.13236e-05	-8.17337e-05	-6.11791e-05	-3.23138e-07	9.94645e-05	0.000228931	0.00036547	0.000470353	0.000492382	0.000390324	0.000165836	-0.00010751	-0.000290301	-0.000250905	1.76837e-05	0.000329649	0.000406556	0.000143096	-0.000206499	-0.000230164	0.000127667	0.000386887	0.000147211	-0.000232113	-0.0001087	0.000305581	0.000221575	-0.000201526	-8.44005e-05	0.000309415	8.33681e-05	-0.000227064
-2.28206e-06	-0.000231006	0.00018035	0.000305916	-0.000126976	-0.000209428	0.000222493	0.000353981	-3.42282e-05	-0.00027887	-7.30194e-06	0.000365981	0.000344239	-1.42706e-05	-0.000283908	-0.000201717	0.000123263	0.000402992	0.000445525	0.000258205	-2.24608e-05	-0.00025285	-0.000356751	-0.000332384	-0.000223095	-8.1013e-05	5.34687e-05	0.000156727	0.000220108	0.0002413	0.000220017	0.000156931	5.34429e-05	-8.09254e-05	-0.000222855	-0.000332346	-0.000356485	-0.000252584	-2.22344e-05	0.000258635	0.000445952	0.000403522	0.000123893	-0.000200964	-0.00028309	-1.33734e-05	0.000345425	0.000367103	-5.93957e-06	-0.000277208	-3.27309e-05	0.000355924	0.000224614	-0.000207378	-0.000124429	0.000308525	0.000183118	-0.000227902	9.36393e-07	0.000316372
8.76894e-05	0.000329085	-9.10283e-05	-0.000216283	0.000235749	0.000325492	-0.000117058	-0.000249141	0.000156376	0.000413226	0.000135694	-0.000247211	-0.000221401	0.000152683	0.000434433	0.00035187	1.80843e-05	-0.000268804	-0.000310354	-0.000114406	0.000177683	0.000417371	0.000525955	0.000501729	0.000389595	0.000243475	0.00010511	-1.12348e-06	-6.63144e-05	-8.80983e-05	-6.6191e-05	-1.27123e-06	0.000105235	0.000243527	0.000389542	0.000501946	0.000526013	0.000417519	0.000177976	-0.0001142	-0.000310004	-0.000268401	1.85612e-05	0.000352418	0.000435132	0.000153538	-0.000220584	-0.000246054	0.000136902	0.000414439	0.000158091	-0.000247534	-0.00011527	0.000327736	0.00023788	-0.000213803	-8.82827e-05	0.000331926	9.08734e-05	-0.000239396
-3.70568e-07	-0.000245078	0.000194027	0.000328386	-0.000134795	-0.000223489	0.000238773	0.000379621	-3.64356e-05	-0.000298743	-7.72325e-06	0.000392212	0.000368565	-1.58809e-05	-0.000304639	-0.000216183	0.00013207	0.000431298	0.000476183	0.000275116	-2.5396e-05	-0.000271609	-0.000382196	-0.000355547	-0.000238226	-8.60546e-05	5.77994e-05	0.000168169	0.000235871	0.000258491	0.00023575	0.000168335	5.76996e-05	-8.606e-05	-0.000238095	-0.000355652	-0.000382084	-0.00027152	-2.53718e-05	0.000275334	0.000476375	0.000431578	0.000132438	-0.000215706	-0.000304111	-1.52847e-05	0.000369449	0.000393016	-6.67975e-06	-0.000297394	-3.52717e-05	0.000381244	0.000240579	-0.000221768	-0.000132555	0.000330686	0.000196487	-0.000242265	2.55472e-06	0.000339025
9.4803e-05	0.000352973	-9.6582e-05	-0.000231262	0.000252761	0.000349076	-0.000125685	-0.000267734	0.000167319	0.00044291	0.000144724	-0.000266449	-0.000238553	0.000163114	0.000465166	0.000375943	1.74874e-05	-0.00029	-0.000333927	-0.000123306	0.000189868	0.000446321	0.000561953	0.00053527	0.000414601	0.000257785	0.000109496	-4.26622e-06	-7.40351e-05	-9.73472e-05	-7.39263e-05	-4.46234e-06	0.000109564	0.000257757	0.000414442	0.000535375	0.00056187	0.000446312	0.000189992	-0.000123294	-0.000333785	-0.000289821	1.77241e-05	0.000376237	0.000465601	0.000163695	-0.000238028	-0.000265582	0.000145629	0.000443805	0.000168731	-0.000266447	-0.000124222	0.000351013	0.000254568	-0.000229097	-9.41412e-05	0.000355504	9.76903e-05	-0.000254596
3.50254e-07	-0.000262277	0.000207875	0.000352146	-0.000145059	-0.000240825	0.000255596	0.000407001	-4.0491e-05	-0.000322738	-9.7351e-06	0.000420266	0.000394371	-1.94174e-05	-0.000329704	-0.000234071	0.000140469	0.00046158	0.000508942	0.000292256	-3.06275e-05	-0.000294566	-0.000412531	-0.000383178	-0.000256727	-9.3168e-05	6.12253e-05	0.000179574	0.000252115	0.000276338	0.000251973	0.000179714	6.1071e-05	-9.32409e-05	-0.000256674	-0.00038339	-0.000412533	-0.00029461	-3.07581e-05	0.000292311	0.000508953	0.000461663	0.000140626	-0.000233817	-0.000329416	-1.90763e-05	0.000394996	0.00042079	-8.97662e-06	-0.000321673	-3.9638e-05	0.000408323	0.000257099	-0.000239429	-0.000143126	0.000354132	0.000210016	-0.00025977	2.96427e-06	0.000362861
0.000101409	0.000378451	-0.000104174	-0.000249529	0.000270557	0.000374335	-0.000136858	-0.000290212	0.000178299	0.000475102	0.00015344	-0.000289786	-0.000259446	0.000173531	0.000498492	0.000401555	1.50793e-05	-0.000315649	-0.000362098	-0.000134755	0.000202256	0.000477529	0.00060093	0.000571291	0.000440856	0.000271901	0.0001124	-9.84251e-06	-8.47561e-05	-0.000109781	-8.46547e-05	-1.00737e-05	0.000112433	0.000271821	0.000440624	0.000571321	0.000600749	0.000477409	0.000202261	-0.000134885	-0.000362109	-0.000315638	1.51318e-05	0.00040165	0.000498717	0.000173889	-0.000259165	-0.000289165	0.000154082	0.000475715	0.00017944	-0.000289221	-0.000135699	0.000375981	0.000272049	-0.000247676	-0.000102039	0.000380666	0.000103989	-0.000272906
-6.86356e-08	-0.000282936	0.000222225	0.000377765	-0.000157965	-0.000261806	0.000273402	0.000436816	-4.647e-05	-0.000351408	-1.33267e-05	0.000450885	0.000422301	-2.49846e-05	-0.000359698	-0.000255734	0.000148764	0.00049463	0.000544574	0.000309963	-3.83524e-05	-0.000322287	-0.00044842	-0.000415806	-0.000278868	-0.000102334	6.40119e-05	0.000191384	0.000269388	0.00029542	0.00026923	0.000191514	6.38231e-05	-0.000102448	-0.000278858	-0.000416086	-0.000448494	-0.000322415	-3.85876e-05	0.000309907	0.000544459	0.000494573	0.000148769	-0.000255647	-0.000359594	-2.4843e-05	0.00042272	0.000451179	-1.28061e-05	-0.000350584	-4.58904e-05	0.00043787	0.00027463	-0.000260712	-0.000156321	0.000379451	0.000224053	-0.000280735	2.23081e-06	0.000388394
0.000107679	0.000406134	-0.000113935	-0.000271485	0.000289611	0.00040194	-0.000150824	-0.000317113	0.000189657	0.000510684	0.000162075	-0.000317822	-0.000284562	0.000184302	0.000535333	0.000429347	1.07414e-05	-0.000346419	-0.000395504	-0.000148892	0.000215315	0.000511874	0.000643868	0.000610613	0.000468878	0.000286015	0.000113732	-1.81444e-05	-9.88862e-05	-0.000125845	-9.87854e-05	-1.83983e-05	0.000113749	0.000285906	0.000468602	0.000610605	0.000643631	0.000511688	0.000215251	-0.000149111	-0.000395614	-0.000346518	1.06675e-05	0.000429301	0.000535407	0.000184495	-0.000284469	-0.000317392	0.000162506	0.000511062	0.00019057	-0.000316379	-0.000149936	0.000403325	0.000290811	-0.000269925	-0.000112092	0.00040804	0.000109954	-0.000294658
-1.59185e-06	-0.000307515	0.000237463	0.000405941	-0.000173804	-0.000286951	0.000292721	0.000469923	-5.45196e-05	-0.000385518	-1.85206e-05	0.000484999	0.000453139	-3.27767e-05	-0.000395444	-0.000281668	0.000157334	0.000531445	0.000584028	0.000328608	-4.88917e-05	-0.000355557	-0.000490756	-0.00045413	-0.000304996	-0.000113527	6.65049e-05	0.000204172	0.000288394	0.000316484	0.000288225	0.000204303	6.62991e-05	-0.000113658	-0.000305002	-0.000454447	-0.000490863	-0.000355728	-4.91856e-05	0.000328493	0.000583839	0.000531302	0.000157243	-0.000281689	-0.000395468	-3.27778e-05	0.00045341	0.000485117	-1.81855e-05	-0.000384886	-5.41685e-05	0.000470752	0.000293713	-0.000286126	-0.00017242	0.00040735	0.000238997	-0.000305604	4.0256e-07	0.00041625
